,IS_DEFAULT
8190,0
29596,0
28575,0
10289,0
21545,0
25546,0
295,0
27495,0
6627,0
1945,1
14471,1
16160,0
22743,0
25685,0
26920,0
4183,0
15050,0
6063,0
23821,0
5273,0
21286,0
29165,0
20109,0
21125,1
26009,0
23497,0
9610,0
5926,0
26530,0
6391,0
27941,0
21353,0
15431,0
13415,1
3233,0
965,0
21760,1
19138,0
23794,0
25332,0
5844,1
19752,0
3473,0
24557,0
27336,0
17243,1
18110,0
10457,0
16283,0
25938,0
29111,0
8282,0
708,0
22227,1
23643,1
28096,0
10231,0
16926,0
12741,1
8915,0
27398,1
25365,1
7151,0
20973,1
24856,1
355,1
14250,1
22035,0
29527,0
21689,1
25251,0
13976,0
11440,0
29807,0
18415,0
28810,0
23402,0
24140,0
1640,0
10921,1
23214,0
29628,0
18718,1
12302,1
21907,0
13922,0
7292,0
16459,0
3515,0
17670,0
8730,1
20214,0
20889,0
22529,0
7621,0
14525,1
3337,0
24979,1
26719,0
24707,0
19825,0
18746,1
5107,0
9985,1
5546,0
10485,0
29632,0
25369,0
5607,0
10935,1
20052,1
16020,0
2296,1
15415,1
892,0
13648,0
8404,1
29511,0
25601,0
11735,0
6183,1
8562,0
6191,0
7899,0
14573,0
637,0
16091,0
7696,0
20267,0
26932,0
11466,1
21083,0
1043,0
14031,0
6593,0
5154,0
7756,0
4439,0
29846,1
16814,1
10394,0
13795,1
28973,0
8758,0
12626,0
3830,0
12164,1
9152,0
2566,0
22282,0
22041,0
5497,0
20488,1
18252,0
14833,1
10508,0
15913,0
22596,0
16300,0
26830,0
6312,1
26286,0
29660,0
10811,1
24206,1
10031,0
3576,1
26980,1
28984,0
11954,0
19918,0
14704,0
12355,1
8705,0
21029,0
11643,1
12366,0
4165,0
10910,0
12038,0
4520,0
21665,0
13778,0
18382,0
16655,1
23247,0
16348,0
25740,1
8919,1
29261,0
18662,0
16024,0
25792,1
1616,1
2749,0
10820,0
19927,0
1222,0
23555,0
4189,0
26151,0
23264,0
3503,0
258,0
10957,0
217,0
24828,0
9342,0
23537,0
29575,1
28186,0
2256,0
28711,0
19514,1
1940,0
24603,0
24411,0
12878,0
16478,1
11738,1
8385,0
16413,0
9689,0
9464,0
6316,0
11361,1
10053,0
10723,0
10682,0
25746,0
26686,1
26340,0
24644,0
27953,0
651,0
682,0
2127,1
24949,0
29648,1
24834,1
23637,0
19865,0
23709,0
23369,0
26651,0
2013,0
25252,0
27683,0
12591,0
3362,1
9,0
14318,0
29501,0
17337,0
4593,0
700,0
9436,0
27400,0
26234,0
13652,0
23132,0
29903,0
7263,0
7846,0
10309,1
9485,0
10992,0
15106,1
20066,0
16319,0
6071,0
5773,0
18347,0
14413,0
22720,1
15532,1
1264,0
11465,1
2082,0
4133,0
8809,1
16848,0
28197,0
20674,0
1873,0
2171,0
25082,0
25285,1
23053,1
19395,0
24629,0
6236,0
25459,0
16318,1
7043,1
14943,0
369,1
26053,0
7574,1
8569,0
24081,1
5454,0
28356,1
5654,0
9819,0
29943,0
5109,1
8952,1
21099,1
1683,0
23157,0
25803,0
21103,0
1003,1
18236,1
13533,1
23218,0
20063,0
27169,0
27200,0
17211,0
3770,0
8746,1
16504,0
16340,1
3578,0
2886,0
20115,0
2025,0
12634,0
21541,0
11988,1
4569,0
11019,1
1064,1
24506,0
11291,0
10660,0
18735,1
1099,0
11115,0
19216,0
18619,0
3401,1
21393,0
20377,0
26123,0
11578,1
4117,0
15383,1
19600,1
7700,0
26069,0
17545,0
21306,0
581,0
9143,0
23154,0
9126,0
27042,0
8132,0
8715,0
15572,0
8967,0
6901,1
15546,0
12818,0
28297,0
8321,1
25692,0
12411,0
25347,0
9181,1
15307,1
6831,0
29061,0
29645,1
12132,0
15388,0
28935,0
9559,0
28021,0
28515,0
22762,0
24777,0
29766,1
3328,0
5167,1
28114,0
3173,0
2829,0
24935,0
16708,1
27710,1
11318,0
29115,0
2538,0
24611,0
29715,0
18464,0
13343,0
486,0
12414,0
27776,0
4980,0
1131,0
4268,1
10751,0
29145,0
22134,0
5350,0
7100,0
28991,0
24744,0
16693,0
988,0
7503,0
1874,1
18472,0
19074,1
26370,0
26057,0
18960,0
14467,0
2281,0
9921,1
8295,0
25223,0
415,0
21575,0
20533,0
19217,0
21401,0
24014,0
8121,0
14636,0
10011,0
13247,0
26409,0
213,0
3247,0
12519,1
24808,0
16536,0
27865,0
21050,0
16962,1
25841,0
6178,1
12012,0
12158,0
22365,1
28503,1
26994,0
12177,0
18906,1
9043,0
29725,0
23182,0
15783,1
20033,0
3642,1
28607,1
26033,0
9622,1
11682,0
1713,0
11069,0
16438,0
26166,0
1958,0
4705,1
27072,0
5056,0
17308,0
3335,1
6625,1
26444,0
27114,1
14383,1
17161,1
23241,0
6681,0
17311,0
21972,0
24756,0
19530,0
25137,0
9564,0
3153,0
4292,0
20099,1
9724,0
23613,0
18107,0
14329,0
23795,0
26368,0
10443,0
11808,0
24215,0
12076,1
5936,0
17881,1
13264,0
16898,0
18501,0
6474,1
21363,0
20665,0
7567,0
21738,0
15946,0
16591,0
21421,1
24416,0
17168,0
22051,0
21603,0
19384,0
25103,0
13921,0
20687,0
11552,1
13046,0
26171,0
18877,1
19541,1
27861,0
22004,0
14197,0
13906,0
28581,0
6682,1
5077,0
1086,1
6795,1
19843,0
28466,0
12084,0
28500,0
21102,0
3659,0
25859,0
27852,0
14456,0
18385,0
3664,0
8048,0
1930,0
29764,0
14651,0
25552,1
20676,0
25215,0
27057,1
21142,0
24705,0
8584,0
26342,0
13953,0
12301,0
3875,0
2408,0
24326,0
22298,0
14689,0
11058,0
11590,0
25373,0
22322,0
28541,0
14230,0
7871,1
19027,0
29078,0
16854,0
11878,0
19187,0
9801,0
1851,0
24172,0
806,0
18924,0
5615,0
15988,1
9970,0
18635,0
1711,0
14127,0
17143,0
20528,0
24717,0
21917,1
7680,0
16592,0
15234,0
14281,0
758,0
1001,0
23629,0
7870,0
10280,1
29518,0
25666,0
1583,0
27315,0
1663,1
10260,0
29079,0
28154,0
14856,1
29738,1
29370,0
24024,0
24048,0
9643,0
28097,1
22415,0
27980,0
19636,0
2440,1
8290,1
7247,0
5378,0
12003,0
10555,0
14977,0
20324,0
11509,1
23288,0
20755,1
28606,0
23634,1
8981,1
14110,0
19310,0
26363,0
3709,0
21073,0
17464,1
27307,0
1153,0
25165,0
12420,0
19855,0
28514,0
1358,0
11127,0
27561,1
2575,0
1950,0
6594,0
21524,0
18558,0
7398,0
7698,0
6345,1
3899,0
26464,0
27972,0
14543,0
24807,0
22777,0
21908,0
3183,0
15747,0
10177,1
2395,0
6482,1
10974,0
427,1
25952,0
15714,1
29888,0
24379,0
28017,0
1380,0
16503,1
13684,0
22405,0
9120,0
28324,0
4598,0
26870,0
927,0
21278,0
17270,0
11744,1
14825,0
1219,0
16959,0
21183,0
5219,1
1793,0
1379,0
25184,0
15889,0
879,0
17284,0
29633,0
1548,1
16696,0
23262,0
1955,0
4087,0
7833,0
7722,0
15773,0
27786,0
11234,0
21412,0
11864,0
25592,0
15719,0
17775,0
25480,0
10214,0
1218,0
3457,0
3165,1
22291,0
23432,0
24161,0
19261,0
19366,0
23835,0
766,0
27003,1
26002,0
1397,0
10980,0
7580,0
21185,1
3428,0
7461,0
5696,0
9124,1
11469,0
10338,0
29553,0
1100,1
1409,0
8906,0
13461,0
29831,1
27213,0
5756,1
1719,1
24541,0
29153,0
26068,0
2601,1
10591,0
494,1
10928,0
20148,0
18830,0
3311,0
303,1
11568,0
11215,0
15411,0
5131,0
6379,0
9974,0
29574,0
20874,0
12291,0
27903,0
1529,0
11108,1
17781,0
24730,1
5059,0
9356,0
9822,1
24790,0
15137,1
20396,0
5998,0
26343,1
10880,0
29017,1
18270,0
15089,0
9443,1
2355,1
11831,0
20062,0
20459,0
17680,0
11419,0
11305,0
21059,0
24452,0
26820,1
6073,1
18021,0
6439,0
5804,0
26046,0
27119,0
5388,1
17138,0
11315,0
12345,1
15839,0
18126,0
1208,1
3416,0
14650,0
29654,1
8547,1
22644,0
4188,0
26130,0
24906,0
2782,0
27020,0
5471,0
6517,1
27371,0
20019,0
2129,1
12843,0
24307,1
26501,0
11544,0
10556,0
7790,0
26412,0
19512,1
9761,0
1373,0
11740,0
16606,0
10807,1
18169,0
9252,0
23802,1
14735,0
13527,0
2635,0
25497,0
26237,0
14078,0
2799,0
1868,1
13629,0
13891,0
12404,0
7626,0
3104,0
20625,0
28368,0
15163,1
10890,0
28089,1
25949,1
12553,0
22452,1
2348,1
7314,0
8386,1
7817,0
16334,1
9562,1
5106,0
20830,0
29250,0
2292,0
2163,0
21817,1
13830,1
9520,0
3414,0
8033,0
7769,1
14948,0
19719,0
23156,0
9522,0
2535,1
29381,0
25550,1
21579,0
11197,0
25355,1
14485,0
1967,0
24351,0
16615,1
3026,0
5710,0
522,1
20255,1
1786,1
6753,0
25782,0
15732,1
12939,1
16373,0
11948,0
11452,0
21956,0
11900,1
8937,0
19254,0
12559,0
9697,0
5958,0
23499,0
7589,0
108,0
11711,1
9972,0
29302,0
13018,0
14527,0
8065,0
13915,0
2068,0
29021,0
28158,1
24178,0
20573,0
1184,0
4267,0
18902,0
11843,1
14638,0
1805,0
3839,0
1633,0
24032,0
13954,1
275,0
4575,0
1964,1
12675,0
15958,1
5961,0
15256,0
22970,0
27534,0
26396,1
19706,0
6279,0
24211,0
5070,0
232,0
13885,0
22132,0
25907,0
1340,0
2057,0
21361,0
17058,1
22402,0
23820,0
17023,0
14390,0
28987,1
6048,1
12460,0
20760,0
1344,1
14454,0
4474,0
6065,0
17766,0
17937,1
22747,0
27387,0
11938,0
10784,0
26067,0
2326,0
19529,0
12613,0
422,0
2070,0
16044,0
3092,0
6913,1
3185,0
26334,0
18120,1
23889,1
6923,0
20933,0
13561,0
7940,1
25088,0
2402,1
7543,0
24246,0
17119,1
25135,0
26136,0
7182,0
17644,0
2027,1
11267,0
12996,0
10800,0
9265,1
4553,1
12419,0
16047,1
25561,0
25428,0
87,0
14306,0
19560,0
3417,0
10896,0
25217,0
27178,0
8878,0
6362,1
27188,1
7803,0
20644,0
8734,0
26314,0
14108,0
1847,1
25411,0
3824,0
10334,0
16068,0
7190,0
26109,0
29693,1
6313,0
21337,0
22678,0
525,0
7357,0
4466,0
29932,0
23423,0
11063,0
4351,0
1931,1
2303,0
8509,0
15474,0
19585,0
16639,1
3720,0
9780,0
16338,0
22652,0
25380,1
601,1
18948,0
2287,0
18029,0
10962,0
9810,0
4549,1
785,0
430,0
2242,1
14160,0
8570,0
1068,0
17674,1
21623,1
24316,0
16074,0
26987,0
27385,0
29729,0
29236,0
11076,1
29532,0
20364,1
19824,0
25276,1
389,1
27944,0
28169,0
27991,0
9343,0
26779,1
7178,1
13030,1
23335,1
20976,0
5194,0
23515,0
22249,0
24802,0
1522,0
830,0
8890,0
15220,0
24864,1
11006,0
29510,0
12823,0
8804,1
2314,0
23690,1
7498,1
26099,0
17237,0
19007,0
29437,0
16937,1
17930,0
778,1
3941,0
20693,0
583,0
2849,0
16650,1
7825,1
4062,1
1995,0
11307,1
20162,0
28960,0
13427,0
6596,0
5609,0
25202,0
27214,0
93,0
7990,0
13254,1
5481,0
6574,0
2841,0
12946,0
11623,0
25458,1
15240,0
20918,1
25523,0
29298,0
29694,0
27295,1
6001,0
19538,0
5521,0
7964,0
7765,0
21646,0
2026,0
9340,1
9442,0
23179,0
7995,0
8783,0
13209,0
16420,1
22688,1
25469,0
7823,0
8471,0
14891,0
24184,0
13861,0
18015,0
13790,0
2003,0
25507,0
15261,1
25076,0
26730,0
15053,1
17501,0
28535,0
7887,0
21523,0
27347,0
15268,0
24160,0
24558,1
11004,0
15158,0
24951,0
9354,0
10979,0
20188,0
7115,0
18283,1
6177,1
23844,0
2625,0
18014,0
26786,0
15881,0
9928,1
27376,0
18348,0
25450,1
24119,0
6308,0
28664,0
26928,0
20310,0
5793,0
22262,0
3843,0
8104,1
28885,0
29337,0
6772,0
14603,0
27105,0
29568,0
24242,0
2831,0
24361,0
20104,0
22054,0
15833,0
7893,1
328,0
19108,0
4005,1
22177,0
29928,0
27199,1
22465,0
15325,0
17641,0
1715,0
13811,1
28003,0
11163,1
17193,0
24667,0
25310,0
25521,1
24880,0
11310,0
10058,1
2613,0
1210,0
29466,0
9521,1
342,0
24520,1
7415,0
686,1
12879,1
20577,1
29285,0
9215,1
8876,0
19178,0
18505,1
11395,0
11694,1
18755,0
6859,0
11091,0
12468,0
11122,0
28636,1
4780,0
12066,0
8591,0
18122,1
11407,0
11337,0
3242,1
551,1
7492,0
7148,0
27588,0
11417,1
12329,0
19726,1
5045,0
1129,1
13105,0
15112,0
17540,0
10950,0
29444,1
12712,0
11339,0
9799,0
349,1
16946,0
3716,0
19479,0
6372,0
10216,0
12568,0
231,1
24742,0
12376,0
26785,0
19389,0
26665,1
9095,0
19097,0
23170,0
21539,0
5972,0
5477,0
9200,0
12202,0
9053,0
12463,0
7300,0
18964,0
4844,0
1645,1
10860,0
21438,1
22579,0
21368,0
2005,0
9243,0
16955,0
23490,0
7464,0
23434,1
9818,0
8708,0
19840,0
975,0
9406,0
13587,0
28331,0
3938,0
26972,0
6459,0
24426,1
12610,0
23019,1
3220,0
15199,0
9545,0
15075,1
21546,0
7672,0
26925,0
7795,0
2628,1
2702,0
16451,1
4639,0
2790,0
16090,0
15076,0
2753,0
4177,0
15150,0
29684,1
13508,0
13599,0
29151,0
12056,0
19173,0
21864,0
17663,0
5067,0
23269,0
7227,0
3200,1
12855,0
26273,1
11264,0
23355,0
1575,0
3023,1
24981,0
29955,0
7453,0
11375,0
13458,0
29312,1
22080,0
15882,0
19224,0
9293,0
19604,0
10557,0
9157,0
21913,0
15349,0
6512,0
5924,0
13925,0
3073,0
26746,0
20118,0
15074,0
14617,0
22062,0
21408,0
28940,0
3162,0
12892,0
8200,0
27450,0
13044,0
18127,0
17860,0
19981,0
6716,0
24549,0
14549,0
6003,0
437,0
6755,0
11584,0
3557,0
27501,1
20020,0
22461,0
771,0
14439,0
13628,1
15547,0
25683,0
7819,0
11687,0
15010,0
10829,0
2795,0
6005,0
15628,0
14020,0
5479,0
4519,0
11592,0
8123,0
16865,1
16364,1
15184,1
2689,0
26090,0
12713,0
19385,0
25213,1
18525,0
19260,0
18489,0
15903,0
19912,0
17793,1
9596,0
19972,0
25306,0
29156,0
20182,0
25320,0
16293,1
16710,1
14718,1
346,0
12764,0
12500,0
19944,0
17814,0
28685,0
27490,0
17832,0
20422,1
12111,0
13895,0
9862,0
23011,0
8377,1
17961,0
22692,0
21262,1
28827,0
25578,0
19167,0
21884,0
21819,0
11441,0
20944,1
25453,0
19468,0
24169,1
18753,0
24877,1
25826,0
26658,0
18996,0
9495,0
16410,0
29147,1
8711,0
12791,0
11639,0
25326,1
12718,0
4735,0
17364,0
4605,0
15148,0
4332,0
8195,0
15284,0
11824,0
21420,0
19850,0
25256,1
15201,0
16476,0
11761,0
21756,1
11603,0
5717,0
21460,0
7617,0
6503,0
8245,0
22804,0
29754,0
17943,0
13843,1
16256,0
19527,0
25037,1
28476,0
22327,0
22266,1
2194,0
5112,0
18049,1
6182,0
12317,0
19463,0
21153,0
19812,0
29289,0
20664,0
25110,0
18927,0
11674,1
24776,0
11733,1
811,0
22171,0
6038,0
5339,0
13674,0
20969,0
27215,0
4940,0
25167,0
9222,1
23234,0
16780,0
6172,0
17140,1
7451,0
12072,0
9279,0
17458,0
12467,0
1105,0
15270,1
28878,0
29161,1
19879,1
7616,0
22595,0
20469,0
12739,0
21842,0
28246,1
21861,0
29128,0
29206,0
12077,1
472,0
16109,1
29649,0
19269,1
20170,0
21367,0
26635,0
25615,0
19314,1
29155,0
15005,0
19268,0
20761,0
6567,0
23557,0
8067,0
18811,0
5013,0
25751,0
22602,0
8774,0
4541,0
5864,0
4528,0
25784,0
6583,0
10320,0
6158,0
18875,0
8165,0
2222,0
14257,0
7139,1
6466,0
2954,0
2920,0
16870,0
13737,0
11233,0
1845,1
13290,0
15358,0
26093,0
16062,0
7862,0
23118,0
8586,0
2249,0
14541,0
10665,0
16796,0
18695,0
25711,0
17322,0
20355,0
23047,0
24614,1
12807,0
16108,0
28310,1
12899,0
14984,0
25034,0
3166,0
8265,0
3851,1
17900,0
14251,0
13894,1
1801,0
18289,0
8548,0
29877,0
17636,1
21636,0
19907,0
53,0
21512,1
14050,0
6786,0
3574,0
18046,0
16999,0
20394,0
5547,0
15519,0
10743,1
10700,1
24727,0
8343,0
7577,1
9774,0
22119,0
13031,0
9840,0
2513,0
20888,1
27686,0
24321,0
15633,0
3678,0
22448,1
13075,1
21710,0
3751,0
12346,0
6844,0
1700,0
17724,1
11192,0
19387,0
26966,0
20221,0
2775,1
1505,0
19723,1
8360,0
11274,0
2360,0
2336,0
25134,0
26952,0
15313,0
28182,0
13086,0
20947,0
26526,1
16124,0
5880,0
29311,0
27202,0
29358,1
25808,0
18449,0
19587,0
26638,0
28346,0
12574,0
3584,0
15855,1
15407,0
22149,0
4473,0
28588,0
1855,0
27595,0
11512,1
26477,1
11062,0
7620,0
23985,0
20256,0
18353,0
10771,0
12353,0
11134,0
27743,0
20472,0
26838,0
28673,0
29823,0
452,0
6168,0
24600,0
9422,1
16491,0
1052,0
10758,0
4898,1
13620,0
28844,0
10363,0
27770,0
27960,0
6179,1
2018,1
8826,0
14800,1
9766,0
4159,0
20592,0
25185,0
24356,0
3796,0
13887,1
9328,1
12108,0
11547,1
3756,1
23745,0
20776,0
23354,0
1693,0
20177,0
5604,0
6542,0
25940,0
5231,0
4182,1
21988,0
7987,1
13041,1
19009,0
24990,0
7290,0
28041,0
26794,0
11518,0
19341,0
1544,1
26248,0
417,0
14356,1
803,0
24607,1
19610,0
10676,0
14998,0
6712,0
5099,1
13612,0
24989,0
2636,0
26326,0
24825,0
11780,1
22662,0
8207,0
24817,0
29368,0
1740,1
17076,0
8464,1
20668,0
8839,0
15799,0
20235,1
21291,0
3054,0
6159,0
25438,1
27299,0
509,0
18834,0
12016,0
17150,0
7831,0
24832,0
25106,0
2139,0
13394,0
28932,1
11458,0
1829,0
14554,1
22252,0
13798,1
2095,1
15185,0
26671,0
14976,0
9535,0
3829,0
9479,0
24372,1
3596,0
2512,0
25240,1
14536,0
21189,0
15725,0
14045,0
7425,0
3144,0
15436,0
23512,1
563,0
26476,1
11502,0
27671,0
28204,0
2335,1
29131,1
28326,0
5909,0
4488,0
22479,0
17384,0
9813,0
15370,0
23973,0
16342,0
29185,0
10460,0
7917,1
24362,0
11113,0
12073,0
13689,0
19686,0
17262,0
6777,0
5962,0
11670,0
16193,0
15552,0
23049,0
14628,1
21489,1
15273,0
18201,0
11479,0
26676,1
11005,0
753,0
13475,0
9135,0
1030,0
20726,0
24964,0
25838,0
2327,0
9556,1
12041,0
29948,0
6096,0
6742,0
3827,0
945,0
5472,1
22190,0
12387,1
21235,0
28857,0
17368,0
5047,0
17602,0
17817,0
8795,1
17552,0
10669,0
5011,0
22661,0
8557,1
24830,0
794,0
12896,0
10158,1
6407,0
23702,0
28601,0
18546,0
18634,0
20680,0
14132,0
6370,1
8951,0
7895,0
8066,0
2364,1
20688,0
18373,0
3195,0
2909,0
15317,0
26164,0
9873,0
2330,1
18713,0
25554,0
18892,0
18581,0
16085,1
1391,0
3102,1
28191,1
28757,0
5850,1
29867,0
3579,1
21553,0
10044,0
5172,0
16853,0
22366,1
27606,0
20605,1
18882,0
29585,0
7362,0
13813,0
21035,0
11248,0
5442,1
15959,0
8000,0
3084,0
5225,0
21305,0
16260,0
6891,0
2748,1
3172,0
17158,0
28773,0
26031,0
14273,0
19889,1
21648,0
6684,0
17993,0
9674,0
26233,0
21986,1
11676,1
29399,0
8016,1
28568,0
1237,0
10748,0
2766,1
12841,0
26985,0
1738,1
21622,0
3415,0
6047,0
21631,0
21762,0
1592,0
8319,0
24782,0
15543,0
9359,0
16824,0
20328,0
3470,1
11100,0
14109,0
24247,1
12381,1
23127,0
28560,1
455,0
862,1
7272,0
28325,0
10542,1
3333,0
13385,0
663,0
16620,0
26040,0
25720,1
16989,1
27796,1
8912,0
26955,0
28175,1
6156,0
18334,0
14464,0
14141,0
17451,0
6287,0
4158,0
29542,1
7979,0
3844,0
12171,0
29760,1
22434,0
20356,1
1710,1
8482,0
15670,1
10266,0
2991,0
23191,0
12272,0
15612,0
21873,0
25759,0
8317,1
21097,0
26778,0
6318,0
7152,0
25977,0
13239,0
28005,0
15303,0
10685,0
21920,0
10209,0
8399,0
7032,0
29116,0
26613,0
3632,1
28647,0
16153,0
11443,0
3079,0
20434,0
6263,0
9395,0
17203,0
14093,0
14828,0
18192,0
25953,1
10721,0
16443,0
28402,0
21973,0
19596,0
28661,0
4856,0
13886,0
18637,0
21432,0
11984,0
9310,1
18368,1
2759,0
9311,0
19832,0
5085,0
21072,0
6804,0
2771,1
18185,1
22640,0
14538,0
787,0
5224,0
22031,0
2622,0
11726,0
3799,0
1622,0
23695,1
1149,0
8433,1
12197,0
22193,0
3148,0
9277,0
19908,1
4925,1
15147,0
12639,0
9360,0
20485,0
28963,1
3190,1
2962,0
20440,0
24348,1
19372,0
10549,0
9682,0
19411,0
15744,0
12253,0
23439,0
8738,0
15263,0
18485,0
19968,0
23057,0
7052,1
22966,0
28856,0
23061,0
14739,0
4402,0
6811,0
15629,0
20984,0
4376,1
28168,0
25468,0
13278,0
7836,0
12449,1
4237,0
3394,0
23026,0
28542,0
5931,0
3326,1
5212,0
6829,1
2397,0
10006,0
5663,1
7966,0
775,0
14722,0
19919,0
25630,0
2002,1
22637,0
20790,1
27976,0
1491,0
15509,0
29907,1
11114,0
17653,0
27242,1
14066,1
29082,1
11793,0
19900,0
24214,1
28269,0
15947,1
18033,0
28366,0
4740,1
28373,0
10612,0
20814,0
22994,0
29436,0
11129,0
21319,0
2713,0
5182,1
12425,0
13159,0
3140,0
21276,0
19182,0
27068,0
157,0
21694,0
20736,1
12103,0
29531,0
24221,0
24729,0
24154,0
14054,1
14163,1
14632,0
311,0
6394,0
2412,0
11070,0
23730,0
28576,0
1546,0
26508,0
20122,0
20223,0
17608,0
22898,0
25214,0
22792,0
26546,0
5854,0
11770,0
14811,1
9772,1
6266,0
15890,1
211,1
733,0
21166,0
17456,0
23013,0
5592,0
29896,0
24993,0
17805,0
1347,0
9748,0
6886,0
7867,0
3673,0
21544,0
28762,0
17762,1
15652,1
11582,1
2845,0
15892,0
11374,1
4521,0
23093,0
5041,0
1776,0
25564,1
9205,0
25303,0
835,1
23653,0
6683,1
1969,0
28360,0
11379,0
23883,1
17982,0
27965,0
15385,0
3245,0
9935,0
24236,0
9505,0
12437,1
18275,0
4642,0
24335,0
12426,0
16161,0
6106,0
14974,0
18397,0
27298,0
12039,0
3976,0
10623,0
27615,0
11708,1
28893,0
2308,0
29051,0
18716,0
15038,0
5828,0
24133,1
15508,0
2407,0
29316,0
11549,0
5595,1
25356,0
25065,0
28128,1
6015,1
15814,1
6105,1
15915,0
7021,1
3562,1
11048,1
26593,0
24435,0
13146,0
7473,0
16511,0
29201,1
27161,0
16910,1
20807,0
13965,0
29160,1
1374,0
18852,0
21115,1
5650,1
23519,0
23424,0
21032,0
5695,1
26582,0
6842,0
21625,0
4176,0
15902,1
11910,0
2730,1
4168,1
20708,0
24008,1
5393,0
13198,0
9653,0
25013,1
6532,0
18607,0
15507,1
8772,0
27127,0
567,0
5226,1
7134,0
21875,0
14846,0
6405,0
18891,0
23224,0
25937,1
13685,0
3464,0
18438,0
28067,1
14731,0
1947,0
8057,0
29218,1
26011,1
22515,0
10978,0
743,0
19461,0
25283,1
23965,0
13383,0
17182,0
1994,0
24444,1
7760,0
29746,0
21206,0
5218,0
26276,1
3072,1
9451,1
27653,0
12484,0
15916,0
13356,0
3530,0
10848,0
10993,0
21449,0
18061,1
20314,0
17498,0
10276,0
4570,0
24959,0
21055,1
13072,1
18235,0
5202,0
552,1
22609,0
15302,0
28881,0
23790,0
8846,0
11313,0
10114,1
24942,0
4223,1
19924,0
1074,0
957,1
2879,0
12936,0
19892,0
1160,0
789,0
14819,0
10060,0
20408,0
25915,0
2921,0
5495,0
10995,0
457,0
13867,1
14871,0
22360,0
23145,1
6943,0
6392,1
2901,1
8633,0
635,0
26833,1
15136,0
12908,0
4878,0
7946,0
11304,0
10176,0
2861,0
17687,0
6363,1
21207,0
22297,0
25012,0
18226,0
16288,0
454,0
29691,0
25322,0
5785,0
1080,0
5267,0
16517,0
22160,0
9469,1
22398,0
23804,0
8763,0
26610,0
4139,0
23984,0
28219,0
6248,1
13106,0
23228,0
24415,0
26947,0
28422,0
28393,0
2924,0
697,0
25801,0
27230,0
9913,0
20045,0
15563,0
20733,0
10562,0
27487,0
7719,1
3955,0
20881,0
21256,1
9148,0
25714,0
2307,0
15985,0
28092,0
19491,0
16141,0
24223,0
683,0
16632,1
25638,0
13799,0
3837,0
14117,0
18756,0
14869,0
5263,0
15289,0
5179,0
26768,0
7763,1
15693,0
23277,0
190,0
18312,0
5168,0
8209,0
25119,0
26241,0
19034,0
13108,0
17188,1
12232,1
28228,0
8962,0
27157,0
24023,0
17074,1
5232,0
28838,0
26979,0
7724,0
27232,0
2062,0
20615,0
2555,0
286,0
20027,0
24238,0
10531,0
21493,1
12165,0
18987,0
13857,0
4782,1
7804,0
1948,0
24181,0
15041,0
17821,0
20352,0
7768,0
2596,0
3698,0
18610,0
13371,0
11426,0
7419,0
20660,1
5148,1
10402,0
7900,0
19503,0
20012,0
29142,0
11803,0
77,0
6251,0
16202,0
5536,1
10519,0
11801,0
3819,0
15042,0
10036,1
23559,0
24201,0
11548,0
8813,0
13094,0
13246,0
1704,0
10543,0
10166,0
22196,1
17116,1
11853,0
21130,0
13098,1
19672,0
18647,0
2234,0
11169,0
11211,0
26435,1
10567,0
27037,0
23468,0
11093,0
24025,0
17528,1
1143,0
19456,0
1431,1
23520,0
5981,0
22876,0
10670,0
16741,1
29908,0
17655,0
25852,0
22264,0
21471,0
1880,0
8817,0
19715,0
7631,0
3525,0
721,1
6212,0
22973,0
23409,0
15275,0
12898,0
4161,1
26438,0
1756,0
12866,1
4368,0
19213,0
17144,0
11609,1
24985,1
5501,0
23436,0
17279,0
4040,0
23765,0
29252,0
19745,1
24787,1
3315,0
19175,1
17564,0
17111,0
15933,0
29919,0
8312,0
12369,0
10343,1
2568,0
3772,0
8518,0
28660,0
26855,0
22151,0
18375,0
23641,0
26047,0
22746,0
12828,1
21464,0
16019,0
4263,0
11915,0
5627,0
26304,0
8594,1
17727,0
5075,1
5550,0
16266,0
22413,1
24105,0
24890,1
23042,0
29197,0
17442,0
20151,0
27256,0
20243,0
29081,1
17957,0
21751,1
440,0
29828,1
1286,0
7619,0
9574,0
677,0
10262,0
25820,0
24597,0
8897,0
6296,0
14782,1
19030,0
1083,1
10411,1
3489,1
2520,0
900,0
16784,0
15168,0
5602,1
1865,0
5903,1
12665,0
27081,0
13569,1
5694,0
9773,0
28538,0
23839,0
14939,0
3508,1
10999,0
2271,0
14474,1
29125,0
7099,0
14371,0
21080,0
6344,0
7885,0
29383,0
16549,1
7303,1
27511,0
3634,0
17038,1
7951,0
7444,0
19878,0
3038,0
15789,0
3060,0
29589,1
26127,1
15794,0
5707,0
514,0
12967,0
25482,1
19960,0
2570,0
22503,1
14870,0
1428,1
11051,0
13893,0
28283,0
3482,1
6090,0
17974,0
18461,1
10901,0
29429,0
8969,0
21015,1
5558,0
10251,0
9384,0
21978,0
27023,0
20922,0
13422,1
14243,1
2123,1
20129,1
4939,0
7618,0
9723,0
11382,0
29822,0
19021,0
19697,0
21077,0
3912,0
16949,1
3270,0
924,0
15320,0
27208,0
15832,0
18376,0
1641,0
9426,0
24919,0
5136,0
20402,0
12573,0
23757,1
9527,1
4215,0
