,EAD
12685,1863.379
15666,762.569
22555,1281.912
11631,322.586
9484,1495.905
23770,0.0
15911,1684.106
22170,13595.639
22370,297.879
18669,472.254
23249,2131.405
23440,465.031
2824,272.831
9614,22.971
23547,0.0
8964,6034.274
16079,3014.099
3524,100.254
12325,0.0
2112,1489.798
2755,7882.246
10253,5315.415
9307,612.064
3859,1601.801
1708,47.895
21551,932.387
940,1318.833
19056,808.728
7975,81.499
23727,2574.24
27956,2986.602
13001,2184.88
5706,7065.737
6040,24.18
410,909.292
16975,1722.453
4136,341.434
4277,3466.42
28945,59.613
26672,126.821
2833,12.4
3533,1516.613
7757,324.818
28752,582.273
19688,170.5
15653,4193.06
2525,48.639
18034,24.18
23325,325.066
6762,6524.725
23752,1720.438
752,1489.116
9337,6210.292
4057,-40.92
3381,1253.671
15176,235.383
7849,230.733
16315,0.0
10010,4722.819
4448,1544.823
25224,1194.275
19326,1515.125
15994,128.371
29507,299.119
9389,611.444
10975,77.5
29343,10.726
19359,486.545
22922,108.686
29506,2040.544
28919,2354.543
12608,381.982
8338,95.015
12005,2478.419
24272,0.0
20806,2119.47
2450,2392.611
21045,5289.189
14353,192.045
24582,1807.455
10938,4277.194
3397,0.0
17837,2173.844
14360,2743.438
25774,1164.546
15455,8532.471
2576,2263.0
14245,2469.336
9478,1105.646
21323,1856.311
22006,1931.951
6876,2153.57
7212,2402.19
20673,3397.941
10867,4646.652
10143,730.67
28887,18.414
17826,1610.481
1810,97.712
839,0.0
22822,210.273
1223,101.06
13355,128.371
16861,0.0
20114,185.132
22347,383.377
1763,166.749
23255,3734.012
23201,1747.749
2012,-0.155
20247,0.0
5027,151.931
8910,369.644
27945,7466.226
20692,1683.207
16015,792.422
26612,181.567
15424,865.396
5517,147.622
21391,29.729
17779,1263.281
14745,1997.547
4746,66.03
22424,0.0
15004,538.191
20200,0.0
16872,483.972
7993,230.888
20891,1594.578
12402,144.956
322,43.369
24016,7493.32
22890,130.231
7598,589.093
13269,30.814
4990,2388.674
3693,1947.544
11619,3714.916
12579,7755.58
4987,1791.056
2889,9202.226
12511,3481.92
20931,12.09
10553,593.619
22664,228.191
16509,1383.53
6050,30.566
5320,531.681
12462,3929.281
16302,969.68
23562,178.87
17963,1629.794
9560,216.039
15218,780.983
25472,3503.093
9021,411.463
12213,4571.601
1261,11955.522
7333,628.184
20738,1797.411
16540,3713.893
9141,0.0
2172,495.566
20920,193.781
661,1328.536
3878,2702.766
11971,1458.55
13668,2381.761
21527,459.296
14876,33.945
1041,40.052
9065,6886.154
6685,667.213
11235,4076.19
19184,76.57
24327,468.751
8572,3377.016
2947,3918.989
10581,48.732
19183,1108.467
6878,4476.617
13512,320.509
28123,74.958
22497,49.383
10469,0.0
10185,960.163
5505,2717.336
1404,259.935
13226,1331.45
12835,6040.133
14459,930.31
24304,568.23
21486,614.823
1807,718.115
14116,0.0
8974,5.27
11455,223.014
20614,519.374
20432,1418.343
24060,0.0
2910,40.92
26674,1759.343
11120,77.996
4926,12.896
23612,235.755
3384,202.74
15997,3302.306
25345,2413.66
23863,0.0
1061,333.25
22463,366.389
18190,2110.263
28964,12.09
8103,0.0
4272,12.896
19315,750.727
29083,272.893
29634,2432.88
20824,45.043
2474,829.8389999999999
10572,388.151
3070,3078.517
26018,0.0
29682,468.596
11355,0.0
22677,8884.445
3896,2263.744
24499,1113.613
6608,9.021
15318,3283.241
23650,1257.67
21268,12.09
20269,262.818
3622,6524.353
24473,3956.716
659,13.237
21020,24.645
11277,0.0
3892,1555.797
22215,120.9
14088,401.791
27038,327.577
22272,1897.727
4992,493.799
3065,0.0
4130,3826.516
19233,0.0
21725,508.183
6982,97.216
9416,461.032
11935,137.826
7281,34.286
1834,795.553
12668,0.0
21784,23.374
13360,274.567
26868,286.068
256,35.774
19523,1378.818
16922,15.5
27170,77.5
22019,12.276
21658,1511.901
29058,14.415
24668,5674.457
20103,3641.384
18502,92.008
9519,1179.612
13934,242.761
6234,1019.993
4696,88.381
13611,1502.57
16802,1542.56
15730,218.643
8879,258.757
19238,1124.339
4409,2186.802
9946,455.328
29449,322.4
28485,756.183
2961,20.801
8484,148.707
4338,98.146
12400,700.724
1285,378.2
15096,0.0
1783,323.609
26242,172.484
24805,301.785
1569,100.006
11080,2338.02
18567,914.252
15877,1486.078
16929,473.711
4194,0.0
20139,2700.255
10618,853.306
26873,605.182
16916,1461.805
26805,0.0
2464,5438.671
29038,30.566
6604,184.884
14304,1728.715
1478,0.0
25766,93.093
11066,131.657
516,2130.909
20993,1565.996
27738,194.432
17369,7158.861
14639,245.768
5688,24.18
24346,0.0
15940,3057.158
19465,1696.661
23771,2184.167
25455,100.998
23892,554.125
193,454.77
28525,1739.317
8947,1698.893
15591,2719.537
4022,162.471
21415,3312.412
25132,2227.722
3816,1306.836
26910,0.0
56,507.966
5932,2563.173
13048,7357.292
1648,0.0
25700,25.482
7078,501.27
26044,4316.905
18245,0.0
25019,1485.892
5332,2480.372
20523,12.09
23525,12.059
8268,1485.923
26780,1303.705
1197,915.957
10674,2274.346
2415,31.186
8175,3421.904
18691,4992.705
25054,503.471
15909,3574.393
28972,5210.79
5122,-0.4649999999999999
26424,1046.033
10872,8790.112
18119,6231.465
25477,125.054
10123,0.0
21632,116.591
20578,2854.666
26307,2136.396
9902,0.0
4310,9.796
7896,1743.812
767,354.702
25594,5.363
1307,12.09
16555,2225.645
15266,50.406
16694,8218.72
28554,0.0
4669,1541.692
21536,612.529
4683,90.52
29247,1857.427
15253,7384.975
4747,60.636
10447,1993.3
27123,4196.377
14958,566.959
5010,1665.32
2666,212.536
5183,432.233
24239,4441.246
8138,9.796
29378,1339.2
16405,8479.585
16468,386.446
24689,3465.366
13173,581.467
13914,1091.975
4452,36.859
15051,615.908
29382,12.09
5301,1894.069
10858,548.483
13691,81.499
16981,232.066
28840,621.891
5619,930.093
23813,83.204
7947,2399.803
21642,2120.71
6284,3279.025
11675,1196.879
6720,5717.764
28904,448.26
12614,5918.489
20262,166.78
698,868.806
28435,0.0
15445,221.03
13482,1389.792
17658,722.393
19509,763.0649999999999
603,819.95
24543,0.0
12540,226.641
17500,1225.058
14734,2564.165
15619,1929.564
26889,1473.399
13623,1886.009
6776,4674.707
1177,3021.694
22987,118.296
17912,6034.77
1257,29.45
1304,221.96
2289,254.51
9161,5.89
28849,0.0
13469,1194.275
9392,5306.859
24696,221.03
4867,240.901
19134,3245.421
25707,591.48
25790,224.936
2411,355.849
558,533.448
22278,24.49
3828,180.73
2714,1073.964
5095,3955.879
29188,0.0
9171,1753.763
14775,0.0
7315,103.168
9320,1134.29
20120,3482.633
10299,2.728
4880,1339.355
18130,102.827
28926,1107.785
27115,14121.12
27795,1569.22
21858,0.0
14189,20.305
22240,-0.713
492,3055.36
26903,194.37
23577,465.0
12412,1277.944
24515,546.282
22897,140.368
2134,1078.769
4478,1219.013
13638,-7.285
22002,810.123
16492,264.275
19429,3028.514
27554,6216.895
3604,844.874
10894,266.6
27920,1407.555
28995,6.014
1281,0.0
20649,628.494
16599,44.95
1875,5084.465
4950,76.663
5708,1008.74
4104,24.893
11085,1317.128
23582,8651.015
7686,3710.793
8607,57.97
288,2197.776
24610,86.056
16176,2962.484
26765,0.0
23187,553.319
24026,1546.869
26362,4071.881
3549,62.0
1905,5743.308
620,1120.526
5533,951.359
1007,5153.626
16586,285.541
18271,114.607
28161,105.648
13663,4312.007
23606,4187.108
24978,15.469
11697,666.748
3855,2008.8
25018,1431.89
14771,140.213
12044,524.489
21221,14030.6
11251,2101.428
19045,1570.863
28823,6164.009
14047,2575.883
18557,384.059
13651,1773.882
12410,42.005
23516,151.621
16647,647.683
7962,515.282
1278,762.011
7015,590.333
13441,3421.129
12191,5291.917
23591,27.9
16350,-0.31
6828,1568.197
23373,453.623
29379,3680.413
13252,196.726
21109,12.09
7239,51.305
20044,6066.328
6865,3202.61
28723,68.231
25856,346.921
1393,619.6899999999999
9845,1991.874
8966,2421.968
12546,15.779
20626,4090.729
20112,4380.951
7569,10.85
24295,865.365
5237,7930.854
20745,842.518
17696,0.0
283,1658.314
1651,731.414
20110,4660.695
29103,3844.217
25945,1388.707
13063,0.0
3426,189.441
8199,3829.988
9687,6306.857
28167,915.74
3513,2218.329
12336,902.348
26960,77.5
8439,1506.972
15433,25.916
15721,596.502
6477,0.0
7693,2405.445
28629,91.605
12528,212.846
6884,805.752
20029,75.237
7614,1458.023
9811,0.0
10925,1528.145
13375,921.754
19814,-100.998
20955,326.182
18862,1527.649
18867,90.272
9851,1760.211
278,1576.629
12416,3189.404
11214,270.63
29889,1521.263
13309,3676.631
17709,196.85
6825,5377.911
23283,1148.054
28447,3393.291
3835,136.4
22905,4117.513
11158,5974.537
26134,4079.538
29848,520.397
17701,18.6
5308,2635.93
24130,771.094
6546,1640.985
27476,2015.155
5414,921.413
4773,258.509
25491,1498.478
28574,485.677
10001,1162.996
21601,2476.094
6573,3736.368
13940,60.326
29854,3283.458
19159,18.6
1691,-2.108
85,4030.868
5159,574.213
3238,524.675
5809,6241.044
22523,0.0
29442,1342.083
4865,0.0
2310,2888.239
29776,334.955
7732,3118.848
8541,3658.868
18967,107.229
15416,172.081
10920,2593.088
22261,87.358
8675,13984.503
10004,72.571
6524,1244.495
6452,1659.771
24252,572.074
26777,77.5
17842,4566.61
21518,347.882
14495,2835.477
26001,2416.822
22784,217.527
24785,7297.028
13753,3069.961
8214,467.976
29758,358.732
14694,2180.044
8944,1601.832
24860,335.451
26495,147.033
16687,7246.436
16099,2516.921
10248,543.368
13853,413.788
20727,829.963
25136,701.313
10,343.263
24984,1650.347
24589,92.256
24046,1408.733
2808,10471.552
8109,373.054
20661,1682.308
14993,764.367
2199,33.17
29265,912.175
18177,518.816
28526,869.271
27388,5724.491
1636,1544.296
9411,-35.929
26562,192.665
24732,1594.919
27310,65.224
7087,536.703
26101,1928.479
16217,467.914
29711,546.468
14662,0.0
16358,449.81
26888,560.821
16115,1870.323
1199,0.0
22805,0.0
16485,529.387
588,4078.825
11617,2873.483
129,1876.151
4110,0.0
29196,233.895
15044,552.079
29280,451.856
23734,0.0
4225,101.494
21793,548.39
649,653.325
8376,171.12
17260,555.83
26315,4133.788
17131,205.158
17748,1292.576
16211,872.123
16661,2973.923
26629,671.212
14652,180.42
18994,0.0
20237,74.4
20306,0.0
7063,23.25
8302,2529.693
25959,1866.541
675,2007.622
7161,62.0
10662,8.091
786,28.799
23327,153.202
17725,-19.809
5578,1857.892
19518,287.308
3818,470.084
13191,346.208
6586,0.0
16630,221.588
2063,5441.709
4412,1997.64
26834,1289.507
18242,2481.147
14369,1296.637
384,701.189
27827,1219.075
2147,1868.959
15457,3615.375
565,224.564
7133,1465.556
24156,3371.622
18209,3461.584
28345,2533.661
16739,793.631
22525,0.0
16136,10928.678
18848,652.333
18936,2367.873
28623,1896.58
21686,2655.553
1459,469.557
14783,10.478
16803,723.23
8533,53.475
26384,121.582
19602,334.49
24617,2619.128
707,380.959
5367,5259.398
29559,779.4639999999999
15389,39.742
2649,62.0
4327,1562.431
13904,0.0
15674,715.17
25416,4254.533
25585,7.75
3820,184.574
8666,1517.574
884,1603.847
10922,416.764
20037,389.174
4983,2336.563
9874,4869.294
13497,20.46
22158,57.536
21510,204.104
26704,1622.974
28374,153.45
28145,333.126
22202,288.765
18641,195.114
14347,5195.724
1586,465.806
9113,1556.479
27909,348.378
556,162.22299999999998
153,6472.025
4687,5302.922
2061,158.813
14550,494.078
1903,1086.984
28259,1212.875
21481,661.323
11811,1593.4
6617,1126.199
8864,4454.731
11672,514.104
1256,12.896
22918,1529.54
1133,1399.929
19148,7575.687
13562,419.151
23034,73.656
24040,909.664
10008,811.797
10704,2225.025
1814,2667.147
6946,1301.721
7105,878.757
20257,311.891
27191,2130.909
20580,2170.341
13017,-0.155
365,-0.279
27636,12.09
19783,0.0
20268,0.0
24010,229.772
20085,0.0
21980,1920.14
2157,2301.316
717,2151.958
3208,392.46
26959,13058.037
14404,0.0
22788,892.428
23037,2148.734
7894,2046.062
4091,953.963
19781,97.588
11781,63.519
12551,2644.455
1040,2.17
5071,225.494
29148,3505.449
3055,174.964
27095,590.7669999999999
1365,558.651
23651,6503.211
4563,871.286
26155,396.769
27546,15290.781
16212,0.0
10438,6773.345
17208,2153.105
20983,5524.82
9388,1479.103
19142,101.432
21279,8.184
13456,0.0
24399,7526.955
19424,55.459
28739,-4.278
1630,2077.062
22563,3517.446
15956,1296.234
14706,3117.019
18720,1368.929
7519,123.349
20908,5494.347
5906,2088.501
20251,600.501
6518,22.444
10684,2102.451
5643,12.09
15852,837.93
29472,1112.652
7463,340.008
19202,46.376
3978,5632.049
1073,1476.065
20347,292.082
671,398.567
22180,755.098
13927,6303.54
4331,1167.832
21476,1788.607
27181,93.434
23947,1956.689
21606,301.909
10083,5704.682
6356,543.771
20953,1365.767
18336,100.347
20004,-11.253
6173,692.013
28112,5188.935
12672,1193.004
10614,748.526
13900,4905.595
26430,2541.349
22258,66.34
13392,1437.284
22426,35.34
28755,273.172
17987,3093.583
6103,0.0
22717,0.0
5597,9.393
25382,6319.35
8213,992.186
13214,1261.979
15899,1753.205
11528,1158.191
23834,940.726
7632,4192.719
13315,143.375
7053,1102.484
19053,680.76
28649,4211.071
14444,29.853
13272,0.0
12098,5607.497
13168,1569.468
24365,255.44
13755,1740.464
5482,63.178
6841,3087.383
11096,6880.76
4984,-0.155
29367,178.715
9481,654.441
8624,24.18
7761,78.182
18302,-0.589
3021,248.341
11493,43.121
27283,503.657
15863,2294.031
7513,3694.115
18088,4776.79
22825,81.065
19241,9.672
16920,69.905
14381,2723.102
18785,3229.053
10256,0.0
3317,226.3
2802,887.809
27578,930.868
930,2120.741
16220,889.7
8159,6882.0
13166,6020.262
7305,11.718
16995,957.9
25962,3285.256
24296,26.04
11247,61.814
4778,10908.59
9916,1838.61
10403,622.821
12262,729.74
5598,2561.468
16209,4693.4
26174,141.577
10092,924.606
6275,303.087
26533,269.886
11661,1099.074
28276,264.461
23491,321.222
18940,2552.013
25619,10.106
19371,646.877
27878,113.305
18528,592.193
10497,156.86
29377,27.9
19940,108.097
25965,151.249
28915,207.514
111,410.564
27842,2162.374
14757,89.559
881,0.0
15015,636.43
28789,905.603
951,2513.294
5337,2231.318
11094,17.483999999999998
9629,2544.046
28073,435.178
11880,0.0
6516,281.852
26079,4.34
26272,151.497
5830,5997.322
22061,654.627
15095,7984.949
6966,11.501
24992,528.643
28850,961.341
22409,475.819
27296,945.655
110,3282.249
1405,204.848
27897,1412.453
17445,2887.867
27393,12.09
8373,505.362
14035,34.193
18183,3836.932
4546,1694.553
29040,4867.558
29815,1037.167
3895,815.455
20348,1065.656
7366,4178.273
9330,2039.149
23665,1843.601
7848,4115.405
11765,32.86
19578,36.053
23448,526.473
6961,1530.935
5309,953.963
25541,7501.659
13606,1061.564
9185,1641.419
27881,328.538
7361,0.0
24780,666.903
12443,923.242
12189,556.016
21964,1823.823
12281,700.073
20492,115.32
13787,826.46
10989,336.319
24089,12.4
18117,2718.018
6426,280.302
14672,1358.358
4512,2051.456
21616,776.426
3407,68.262
13320,7815.379
12966,16.12
827,271.405
11809,1591.85
14210,70.99
27545,30.69
9261,656.301
20460,721.246
20000,1308.634
6756,1571.08
16276,861.335
15850,2286.002
28791,3988.429
25407,1190.183
640,4599.253
9297,2223.661
12173,1389.048
1434,652.333
2377,469.495
3372,-2.046
21843,1040.453
16296,1118.325
11423,11.811
22357,1346.516
11606,897.419
5783,1894.193
1336,1320.073
29714,2799.982
15475,1576.195
23611,65.844
11230,654.596
14681,1520.395
7959,611.537
23978,47.864
20648,2570.706
26826,1013.018
18158,355.291
13474,1793.226
21741,1500.183
24053,541.508
6743,148.397
14269,546.344
4638,2359.503
19608,2521.168
24701,583.699
4916,3341.831
2215,331.7
13958,74.4
19218,806.372
22942,1.736
9829,1888.458
29918,4025.288
29952,722.052
25747,615.257
19725,214.489
18474,15.965
28539,5.828
20197,218.023
8114,1449.095
7095,5037.5
13635,87.73
29025,4589.798
8573,904.797
24065,3454.175
28482,160.301
9661,440.758
4711,353.214
26230,887.22
22296,12.493
6031,14.663
9179,11.129
4249,5.115
2469,3035.055
25291,165.168
9790,532.58
26471,8.122
7873,4051.948
18740,6107.589
3287,1488.31
21331,285.541
17200,395.064
22389,0.0
23831,35.588
6147,-121.768
20541,1528.052
27957,581.281
15659,39.928
6346,0.0
28106,68.603
1287,427.18
24368,693.904
7782,1068.291
2437,63.767
9105,13296.737
18132,96.503
7097,38.626
3794,631.966
16199,600.811
13918,320.85
25652,0.0
24878,4255.184
1822,1308.2
22508,0.0
24228,25.792
29030,77.5
10356,1386.909
14742,193.719
1018,-1.705
12819,1394.287
11330,1619.254
26003,625.611
8990,18.507
28779,656.549
24507,10.106
29277,744.093
15848,272.955
1248,2089.834
24285,0.0
20376,5321.15
21684,1472.81
14853,1010.011
413,423.708
18845,1997.64
22680,8554.636
8306,361.088
10107,50.158
28301,0.0
14966,140.895
15785,1495.037
25454,1477.553
1214,128.154
29341,0.0
27682,651.62
17787,2393.975
5665,3693.278
6595,1657.136
14075,6983.494
11642,22.63
679,900.023
1769,17.639
9954,4243.869
8318,317.068
3669,0.0
14496,737.1179999999999
26073,0.0
11383,296.391
23496,325.035
1515,202.306
27484,3478.262
9496,1957.154
26132,8.834999999999999
19525,497.209
19356,0.0
2120,2395.99
4090,6927.973
20590,71.982
21078,3474.821
16495,1379.717
7752,71.3
1356,1296.265
23511,0.0
14100,840.224
29880,288.269
24843,29.171
10929,3516.516
25674,17.576999999999998
15011,301.568
15513,3335.445
12692,171.058
27830,387.748
21128,672.948
7502,209.25
17271,0.0
21458,110.298
12043,219.17
25265,1246.696
19690,86.645
25367,6536.846
27468,233.275
2956,159.712
20061,1612.31
6486,211.048
29132,24.304
17994,1133.36
24740,3657.473
15735,2991.221
28908,2775.089
15007,967.727
6431,3.069
21556,351.199
14613,1344.594
28019,129.704
19993,6237.913
29340,1304.015
4198,0.0
25242,5186.827
5241,1664.39
23313,1349.864
22869,12.276
23817,6756.016
23527,866.202
26607,3111.284
26678,1168.111
29523,3058.987
11377,553.908
22786,986.637
19488,2713.74
22592,414.687
8012,5747.369
26349,1.674
8911,814.184
26705,970.052
27998,0.0
18047,6996.979
26885,47.988
22121,1573.467
29200,1531.741
8115,931.395
22459,76.88
26648,4227.718
5089,42.594
16972,673.63
3780,306.9
3542,615.443
28118,1187.238
4976,2873.328
15608,1653.602
12226,1699.885
3391,3589.366
22946,818.927
26528,6117.044
4026,7274.491
27708,2728.465
17302,1520.891
24947,1511.281
11795,851.229
18125,5691.414
21832,43.09
19049,4038.091
9007,592.317
28809,2384.582
9487,110.67
29443,4141.538
17128,5815.6
29771,583.978
24485,1565.5
4945,5449.645
21805,1746.044
15981,1315.702
27720,321.656
24799,7.192
27055,71.858
13439,1177.349
17095,738.42
28918,345.65
17340,604.5
23657,1899.277
22372,321.191
10014,99.479
8164,83.328
26038,881.578
2896,4532.231
10703,5.146
28313,-5.053
16953,57.722
13728,789.415
29741,1485.148
24167,3075.696
2699,186.031
11673,7178.05
6387,1426.186
9894,606.515
11415,1287.74
27155,85.932
2587,170.996
28761,770.257
10002,15.221
16786,332.041
1435,1046.312
26055,0.0
915,0.0
12531,556.512
8152,3007.992
16800,2193.622
18077,44.361
18470,1387.002
3747,2514.565
24039,1878.197
16811,2821.496
24112,957.993
28877,1353.832
19839,2284.328
9633,3974.448
8648,74.4
20677,3948.47
17201,849.462
16893,88.66
25021,4090.543
24836,6764.355
14452,54.25
6833,531.557
27778,1084.504
18745,57.505
20596,15.5
25837,-43.524
21472,103.354
8688,35.34
15059,1834.828
143,376.929
23699,1169.227
1655,497.023
17852,-22.537
22631,723.4159999999999
10624,2590.577
19478,53.878
27180,3876.705
3345,77.5
23078,3195.418
5428,738.42
20758,3056.228
28487,1236.373
7845,3205.338
28249,26.598
17969,64.139
23041,1941.716
5504,974.733
9990,122.326
2275,192.913
17081,2440.847
748,12.09
11079,7091.374
17824,715.325
3441,0.0
8814,348.347
8954,795.119
27880,2499.375
27519,5815.011
12826,8212.798999999999
25035,2787.303
24851,955.079
3681,515.871
21431,1352.096
13162,1383.22
22311,237.15
7393,35.557
5092,369.21
4230,3.286
24222,5116.302
24338,-10.602
1489,326.492
13519,355.632
8492,251.007
16287,214.675
23100,3034.466
27820,865.551
9042,26.474
17989,1729.056
29600,168.423
4879,2334.176
741,32.984
23987,572.105
9655,521.358
17258,108.221
405,119.598
20616,3739.189
3831,119.195
17133,172.36
18012,496.403
29838,7020.477
11956,13.547
16734,1495.812
20876,1526.471
14479,1166.902
25709,0.0
5964,1862.387
8362,1499.997
5778,54.839
18969,0.0
810,2172.976
5553,33.232
14398,450.926
17913,32.55
23486,572.88
18244,24.18
24486,55.738
11844,1429.224
22606,909.137
28879,9425.767
2165,336.598
10795,1433.564
19620,257.858
11275,2076.318
11174,2608.681
11916,6428.904
28265,408.642
18507,1386.537
6935,480.872
4457,4019.243
23299,2954.052
17303,621.209
25376,465.744
26199,1559.672
7004,502.448
6190,2163.614
22380,7353.572
25661,2660.637
4485,632.648
12909,169.88
6900,3327.447
11295,2289.009
20826,2595.382
8350,-0.093
12198,279.868
